image_id,image_path,label,label_length,source,split
WW16KHD,data/raw/plate_crops/yellow/WW16KHD.png,WW16KHD,7,uk_plate_original_crops,train
WW20MJJ,data/raw/plate_crops/yellow/WW20MJJ.png,WW20MJJ,7,uk_plate_original_crops,val
WW36OUQ,data/raw/plate_crops/yellow/WW36OUQ.png,WW36OUQ,7,uk_plate_original_crops,train
WW37TRH,data/raw/plate_crops/yellow/WW37TRH.png,WW37TRH,7,uk_plate_original_crops,train
WW46SQT,data/raw/plate_crops/yellow/WW46SQT.png,WW46SQT,7,uk_plate_original_crops,train
WW51KUT,data/raw/plate_crops/yellow/WW51KUT.png,WW51KUT,7,uk_plate_original_crops,train
WW52ZTQ,data/raw/plate_crops/yellow/WW52ZTQ.png,WW52ZTQ,7,uk_plate_original_crops,train
WW55RGN,data/raw/plate_crops/yellow/WW55RGN.png,WW55RGN,7,uk_plate_original_crops,train
WW69PII,data/raw/plate_crops/yellow/WW69PII.png,WW69PII,7,uk_plate_original_crops,train
WW71RVD,data/raw/plate_crops/yellow/WW71RVD.png,WW71RVD,7,uk_plate_original_crops,test
WW75TQO,data/raw/plate_crops/yellow/WW75TQO.png,WW75TQO,7,uk_plate_original_crops,train
WW87DUX,data/raw/plate_crops/yellow/WW87DUX.png,WW87DUX,7,uk_plate_original_crops,train
WW87EYC,data/raw/plate_crops/yellow/WW87EYC.png,WW87EYC,7,uk_plate_original_crops,test
WW96DQZ,data/raw/plate_crops/yellow/WW96DQZ.png,WW96DQZ,7,uk_plate_original_crops,train
WX09GXA,data/raw/plate_crops/yellow/WX09GXA.png,WX09GXA,7,uk_plate_original_crops,test
WX12LWV,data/raw/plate_crops/yellow/WX12LWV.png,WX12LWV,7,uk_plate_original_crops,train
WX15MBJ,data/raw/plate_crops/yellow/WX15MBJ.png,WX15MBJ,7,uk_plate_original_crops,train
WX25JZP,data/raw/plate_crops/yellow/WX25JZP.png,WX25JZP,7,uk_plate_original_crops,train
WX35XKS,data/raw/plate_crops/yellow/WX35XKS.png,WX35XKS,7,uk_plate_original_crops,val
WX43LXE,data/raw/plate_crops/yellow/WX43LXE.png,WX43LXE,7,uk_plate_original_crops,train
WX47RLA,data/raw/plate_crops/yellow/WX47RLA.png,WX47RLA,7,uk_plate_original_crops,train
WX57GIH,data/raw/plate_crops/yellow/WX57GIH.png,WX57GIH,7,uk_plate_original_crops,train
WX64YVR,data/raw/plate_crops/yellow/WX64YVR.png,WX64YVR,7,uk_plate_original_crops,train
WX69EDV,data/raw/plate_crops/yellow/WX69EDV.png,WX69EDV,7,uk_plate_original_crops,train
WX73SFY,data/raw/plate_crops/yellow/WX73SFY.png,WX73SFY,7,uk_plate_original_crops,val
WX74PNO,data/raw/plate_crops/yellow/WX74PNO.png,WX74PNO,7,uk_plate_original_crops,train
WX74TGV,data/raw/plate_crops/yellow/WX74TGV.png,WX74TGV,7,uk_plate_original_crops,train
WX94TGR,data/raw/plate_crops/yellow/WX94TGR.png,WX94TGR,7,uk_plate_original_crops,train
WY04XTE,data/raw/plate_crops/yellow/WY04XTE.png,WY04XTE,7,uk_plate_original_crops,train
WY05ZAE,data/raw/plate_crops/yellow/WY05ZAE.png,WY05ZAE,7,uk_plate_original_crops,test
WY17XLW,data/raw/plate_crops/yellow/WY17XLW.png,WY17XLW,7,uk_plate_original_crops,train
WY22VPC,data/raw/plate_crops/yellow/WY22VPC.png,WY22VPC,7,uk_plate_original_crops,val
WY27XWV,data/raw/plate_crops/yellow/WY27XWV.png,WY27XWV,7,uk_plate_original_crops,train
WY48KFW,data/raw/plate_crops/yellow/WY48KFW.png,WY48KFW,7,uk_plate_original_crops,train
WY56FBQ,data/raw/plate_crops/yellow/WY56FBQ.png,WY56FBQ,7,uk_plate_original_crops,train
WY57JIT,data/raw/plate_crops/yellow/WY57JIT.png,WY57JIT,7,uk_plate_original_crops,train
WY57MZQ,data/raw/plate_crops/yellow/WY57MZQ.png,WY57MZQ,7,uk_plate_original_crops,val
WY60TRP,data/raw/plate_crops/yellow/WY60TRP.png,WY60TRP,7,uk_plate_original_crops,val
WY67OMV,data/raw/plate_crops/yellow/WY67OMV.png,WY67OMV,7,uk_plate_original_crops,train
WY98IAO,data/raw/plate_crops/yellow/WY98IAO.png,WY98IAO,7,uk_plate_original_crops,train
WZ20HHU,data/raw/plate_crops/yellow/WZ20HHU.png,WZ20HHU,7,uk_plate_original_crops,train
WZ22FEQ,data/raw/plate_crops/yellow/WZ22FEQ.png,WZ22FEQ,7,uk_plate_original_crops,train
WZ25KGP,data/raw/plate_crops/yellow/WZ25KGP.png,WZ25KGP,7,uk_plate_original_crops,train
WZ31GWX,data/raw/plate_crops/yellow/WZ31GWX.png,WZ31GWX,7,uk_plate_original_crops,test
WZ33PBM,data/raw/plate_crops/yellow/WZ33PBM.png,WZ33PBM,7,uk_plate_original_crops,test
WZ34JQO,data/raw/plate_crops/yellow/WZ34JQO.png,WZ34JQO,7,uk_plate_original_crops,train
WZ37JBD,data/raw/plate_crops/yellow/WZ37JBD.png,WZ37JBD,7,uk_plate_original_crops,test
WZ43CYI,data/raw/plate_crops/yellow/WZ43CYI.png,WZ43CYI,7,uk_plate_original_crops,test
WZ45VGS,data/raw/plate_crops/yellow/WZ45VGS.png,WZ45VGS,7,uk_plate_original_crops,train
WZ51XJF,data/raw/plate_crops/yellow/WZ51XJF.png,WZ51XJF,7,uk_plate_original_crops,test
WZ72MRB,data/raw/plate_crops/yellow/WZ72MRB.png,WZ72MRB,7,uk_plate_original_crops,train
WZ80INL,data/raw/plate_crops/yellow/WZ80INL.png,WZ80INL,7,uk_plate_original_crops,train
WZ89YOZ,data/raw/plate_crops/yellow/WZ89YOZ.png,WZ89YOZ,7,uk_plate_original_crops,train
WZ92GQT,data/raw/plate_crops/yellow/WZ92GQT.png,WZ92GQT,7,uk_plate_original_crops,train
WZ97MXA,data/raw/plate_crops/yellow/WZ97MXA.png,WZ97MXA,7,uk_plate_original_crops,train
XA02YPD,data/raw/plate_crops/yellow/XA02YPD.png,XA02YPD,7,uk_plate_original_crops,train
XA09LBZ,data/raw/plate_crops/yellow/XA09LBZ.png,XA09LBZ,7,uk_plate_original_crops,train
XA10XOD,data/raw/plate_crops/yellow/XA10XOD.png,XA10XOD,7,uk_plate_original_crops,train
XA15WZF,data/raw/plate_crops/yellow/XA15WZF.png,XA15WZF,7,uk_plate_original_crops,train
XA16TOV,data/raw/plate_crops/yellow/XA16TOV.png,XA16TOV,7,uk_plate_original_crops,train
XA20MOR,data/raw/plate_crops/yellow/XA20MOR.png,XA20MOR,7,uk_plate_original_crops,train
XA21GPU,data/raw/plate_crops/yellow/XA21GPU.png,XA21GPU,7,uk_plate_original_crops,train
XA25ZZW,data/raw/plate_crops/yellow/XA25ZZW.png,XA25ZZW,7,uk_plate_original_crops,train
XA26NWI,data/raw/plate_crops/yellow/XA26NWI.png,XA26NWI,7,uk_plate_original_crops,train
XA30IDJ,data/raw/plate_crops/yellow/XA30IDJ.png,XA30IDJ,7,uk_plate_original_crops,train
XA34XHU,data/raw/plate_crops/yellow/XA34XHU.png,XA34XHU,7,uk_plate_original_crops,train
XA37STD,data/raw/plate_crops/yellow/XA37STD.png,XA37STD,7,uk_plate_original_crops,train
XA55ONG,data/raw/plate_crops/yellow/XA55ONG.png,XA55ONG,7,uk_plate_original_crops,train
XA57HJI,data/raw/plate_crops/yellow/XA57HJI.png,XA57HJI,7,uk_plate_original_crops,train
XA57YEA,data/raw/plate_crops/yellow/XA57YEA.png,XA57YEA,7,uk_plate_original_crops,test
XA61WNB,data/raw/plate_crops/yellow/XA61WNB.png,XA61WNB,7,uk_plate_original_crops,train
XA78MCM,data/raw/plate_crops/yellow/XA78MCM.png,XA78MCM,7,uk_plate_original_crops,test
XA79IVC,data/raw/plate_crops/yellow/XA79IVC.png,XA79IVC,7,uk_plate_original_crops,test
XA90ZUH,data/raw/plate_crops/yellow/XA90ZUH.png,XA90ZUH,7,uk_plate_original_crops,train
XB02BBE,data/raw/plate_crops/yellow/XB02BBE.png,XB02BBE,7,uk_plate_original_crops,train
XB04FNY,data/raw/plate_crops/yellow/XB04FNY.png,XB04FNY,7,uk_plate_original_crops,train
XB10CNB,data/raw/plate_crops/yellow/XB10CNB.png,XB10CNB,7,uk_plate_original_crops,train
XB17IRL,data/raw/plate_crops/yellow/XB17IRL.png,XB17IRL,7,uk_plate_original_crops,train
XB22KDJ,data/raw/plate_crops/yellow/XB22KDJ.png,XB22KDJ,7,uk_plate_original_crops,test
XB23OUA,data/raw/plate_crops/yellow/XB23OUA.png,XB23OUA,7,uk_plate_original_crops,train
XB35JSE,data/raw/plate_crops/yellow/XB35JSE.png,XB35JSE,7,uk_plate_original_crops,train
XB35OLQ,data/raw/plate_crops/yellow/XB35OLQ.png,XB35OLQ,7,uk_plate_original_crops,train
XB37CEF,data/raw/plate_crops/yellow/XB37CEF.png,XB37CEF,7,uk_plate_original_crops,train
XB42YQM,data/raw/plate_crops/yellow/XB42YQM.png,XB42YQM,7,uk_plate_original_crops,train
XB45WIA,data/raw/plate_crops/yellow/XB45WIA.png,XB45WIA,7,uk_plate_original_crops,train
XB50GMF,data/raw/plate_crops/yellow/XB50GMF.png,XB50GMF,7,uk_plate_original_crops,train
XB50ROS,data/raw/plate_crops/yellow/XB50ROS.png,XB50ROS,7,uk_plate_original_crops,train
XB57NWS,data/raw/plate_crops/yellow/XB57NWS.png,XB57NWS,7,uk_plate_original_crops,train
XB57WZA,data/raw/plate_crops/yellow/XB57WZA.png,XB57WZA,7,uk_plate_original_crops,test
XB62FYM,data/raw/plate_crops/yellow/XB62FYM.png,XB62FYM,7,uk_plate_original_crops,test
XB64WVS,data/raw/plate_crops/yellow/XB64WVS.png,XB64WVS,7,uk_plate_original_crops,train
XB81VZN,data/raw/plate_crops/yellow/XB81VZN.png,XB81VZN,7,uk_plate_original_crops,train
XC11YWL,data/raw/plate_crops/yellow/XC11YWL.png,XC11YWL,7,uk_plate_original_crops,train
XC13OIZ,data/raw/plate_crops/yellow/XC13OIZ.png,XC13OIZ,7,uk_plate_original_crops,train
XC22XOZ,data/raw/plate_crops/yellow/XC22XOZ.png,XC22XOZ,7,uk_plate_original_crops,train
XC23TPK,data/raw/plate_crops/yellow/XC23TPK.png,XC23TPK,7,uk_plate_original_crops,train
XC23ZHD,data/raw/plate_crops/yellow/XC23ZHD.png,XC23ZHD,7,uk_plate_original_crops,train
XC36LLB,data/raw/plate_crops/yellow/XC36LLB.png,XC36LLB,7,uk_plate_original_crops,train
XC39QGW,data/raw/plate_crops/yellow/XC39QGW.png,XC39QGW,7,uk_plate_original_crops,train
XC42FQP,data/raw/plate_crops/yellow/XC42FQP.png,XC42FQP,7,uk_plate_original_crops,train
XC45HAK,data/raw/plate_crops/yellow/XC45HAK.png,XC45HAK,7,uk_plate_original_crops,train
XC51PHL,data/raw/plate_crops/yellow/XC51PHL.png,XC51PHL,7,uk_plate_original_crops,train
XC54ALK,data/raw/plate_crops/yellow/XC54ALK.png,XC54ALK,7,uk_plate_original_crops,val
XC56QET,data/raw/plate_crops/yellow/XC56QET.png,XC56QET,7,uk_plate_original_crops,train
XC63HTI,data/raw/plate_crops/yellow/XC63HTI.png,XC63HTI,7,uk_plate_original_crops,train
XC86SIL,data/raw/plate_crops/yellow/XC86SIL.png,XC86SIL,7,uk_plate_original_crops,train
XC97KVX,data/raw/plate_crops/yellow/XC97KVX.png,XC97KVX,7,uk_plate_original_crops,train
XC98RCS,data/raw/plate_crops/yellow/XC98RCS.png,XC98RCS,7,uk_plate_original_crops,train
XC99WFZ,data/raw/plate_crops/yellow/XC99WFZ.png,XC99WFZ,7,uk_plate_original_crops,val
XD04WJO,data/raw/plate_crops/yellow/XD04WJO.png,XD04WJO,7,uk_plate_original_crops,train
XD07CNL,data/raw/plate_crops/yellow/XD07CNL.png,XD07CNL,7,uk_plate_original_crops,train
XD24QHN,data/raw/plate_crops/yellow/XD24QHN.png,XD24QHN,7,uk_plate_original_crops,train
XD36TTR,data/raw/plate_crops/yellow/XD36TTR.png,XD36TTR,7,uk_plate_original_crops,train
XD37TET,data/raw/plate_crops/yellow/XD37TET.png,XD37TET,7,uk_plate_original_crops,val
XD42NMY,data/raw/plate_crops/yellow/XD42NMY.png,XD42NMY,7,uk_plate_original_crops,train
XD43FFY,data/raw/plate_crops/yellow/XD43FFY.png,XD43FFY,7,uk_plate_original_crops,test
XD53ASH,data/raw/plate_crops/yellow/XD53ASH.png,XD53ASH,7,uk_plate_original_crops,train
XD67PZZ,data/raw/plate_crops/yellow/XD67PZZ.png,XD67PZZ,7,uk_plate_original_crops,test
XD73QVO,data/raw/plate_crops/yellow/XD73QVO.png,XD73QVO,7,uk_plate_original_crops,test
XD82EAD,data/raw/plate_crops/yellow/XD82EAD.png,XD82EAD,7,uk_plate_original_crops,train
XD85AVH,data/raw/plate_crops/yellow/XD85AVH.png,XD85AVH,7,uk_plate_original_crops,train
XE01DGE,data/raw/plate_crops/yellow/XE01DGE.png,XE01DGE,7,uk_plate_original_crops,val
XE05MPH,data/raw/plate_crops/yellow/XE05MPH.png,XE05MPH,7,uk_plate_original_crops,val
XE16OPP,data/raw/plate_crops/yellow/XE16OPP.png,XE16OPP,7,uk_plate_original_crops,val
XE17VJD,data/raw/plate_crops/yellow/XE17VJD.png,XE17VJD,7,uk_plate_original_crops,test
XE21UNV,data/raw/plate_crops/yellow/XE21UNV.png,XE21UNV,7,uk_plate_original_crops,train
XE30KYV,data/raw/plate_crops/yellow/XE30KYV.png,XE30KYV,7,uk_plate_original_crops,train
XE36FDZ,data/raw/plate_crops/yellow/XE36FDZ.png,XE36FDZ,7,uk_plate_original_crops,train
XE37GHL,data/raw/plate_crops/yellow/XE37GHL.png,XE37GHL,7,uk_plate_original_crops,train
XE40NHT,data/raw/plate_crops/yellow/XE40NHT.png,XE40NHT,7,uk_plate_original_crops,train
XE40OXT,data/raw/plate_crops/yellow/XE40OXT.png,XE40OXT,7,uk_plate_original_crops,val
XE57NCN,data/raw/plate_crops/yellow/XE57NCN.png,XE57NCN,7,uk_plate_original_crops,val
XE57ZFD,data/raw/plate_crops/yellow/XE57ZFD.png,XE57ZFD,7,uk_plate_original_crops,train
XE58QWQ,data/raw/plate_crops/yellow/XE58QWQ.png,XE58QWQ,7,uk_plate_original_crops,val
XE73BWL,data/raw/plate_crops/yellow/XE73BWL.png,XE73BWL,7,uk_plate_original_crops,train
XE76TQY,data/raw/plate_crops/yellow/XE76TQY.png,XE76TQY,7,uk_plate_original_crops,train
XE86DNL,data/raw/plate_crops/yellow/XE86DNL.png,XE86DNL,7,uk_plate_original_crops,val
XE91XXD,data/raw/plate_crops/yellow/XE91XXD.png,XE91XXD,7,uk_plate_original_crops,train
XE97MUP,data/raw/plate_crops/yellow/XE97MUP.png,XE97MUP,7,uk_plate_original_crops,train
XE98EDP,data/raw/plate_crops/yellow/XE98EDP.png,XE98EDP,7,uk_plate_original_crops,train
XF00LPE,data/raw/plate_crops/yellow/XF00LPE.png,XF00LPE,7,uk_plate_original_crops,train
XF03VVB,data/raw/plate_crops/yellow/XF03VVB.png,XF03VVB,7,uk_plate_original_crops,train
XF08DJX,data/raw/plate_crops/yellow/XF08DJX.png,XF08DJX,7,uk_plate_original_crops,test
XF18ISQ,data/raw/plate_crops/yellow/XF18ISQ.png,XF18ISQ,7,uk_plate_original_crops,val
XF19NJX,data/raw/plate_crops/yellow/XF19NJX.png,XF19NJX,7,uk_plate_original_crops,train
XF20FQQ,data/raw/plate_crops/yellow/XF20FQQ.png,XF20FQQ,7,uk_plate_original_crops,train
XF20YCJ,data/raw/plate_crops/yellow/XF20YCJ.png,XF20YCJ,7,uk_plate_original_crops,train
XF24YMK,data/raw/plate_crops/yellow/XF24YMK.png,XF24YMK,7,uk_plate_original_crops,train
XF30RAJ,data/raw/plate_crops/yellow/XF30RAJ.png,XF30RAJ,7,uk_plate_original_crops,train
XF40OLF,data/raw/plate_crops/yellow/XF40OLF.png,XF40OLF,7,uk_plate_original_crops,val
XF44EAH,data/raw/plate_crops/yellow/XF44EAH.png,XF44EAH,7,uk_plate_original_crops,train
XF46MMV,data/raw/plate_crops/yellow/XF46MMV.png,XF46MMV,7,uk_plate_original_crops,val
XF52KKC,data/raw/plate_crops/yellow/XF52KKC.png,XF52KKC,7,uk_plate_original_crops,train
XF65CBJ,data/raw/plate_crops/yellow/XF65CBJ.png,XF65CBJ,7,uk_plate_original_crops,train
XF80KSS,data/raw/plate_crops/yellow/XF80KSS.png,XF80KSS,7,uk_plate_original_crops,train
XF84GUB,data/raw/plate_crops/yellow/XF84GUB.png,XF84GUB,7,uk_plate_original_crops,train
XF97OZF,data/raw/plate_crops/yellow/XF97OZF.png,XF97OZF,7,uk_plate_original_crops,train
XF99TJI,data/raw/plate_crops/yellow/XF99TJI.png,XF99TJI,7,uk_plate_original_crops,train
XG10YBV,data/raw/plate_crops/yellow/XG10YBV.png,XG10YBV,7,uk_plate_original_crops,train
XG19JTC,data/raw/plate_crops/yellow/XG19JTC.png,XG19JTC,7,uk_plate_original_crops,val
XG28JZP,data/raw/plate_crops/yellow/XG28JZP.png,XG28JZP,7,uk_plate_original_crops,train
XG37LJI,data/raw/plate_crops/yellow/XG37LJI.png,XG37LJI,7,uk_plate_original_crops,test
XG38DZZ,data/raw/plate_crops/yellow/XG38DZZ.png,XG38DZZ,7,uk_plate_original_crops,train
XG39NKS,data/raw/plate_crops/yellow/XG39NKS.png,XG39NKS,7,uk_plate_original_crops,train
XG39PES,data/raw/plate_crops/yellow/XG39PES.png,XG39PES,7,uk_plate_original_crops,test
XG41PXS,data/raw/plate_crops/yellow/XG41PXS.png,XG41PXS,7,uk_plate_original_crops,train
XG45DNL,data/raw/plate_crops/yellow/XG45DNL.png,XG45DNL,7,uk_plate_original_crops,train
XG45SKN,data/raw/plate_crops/yellow/XG45SKN.png,XG45SKN,7,uk_plate_original_crops,train
XG46PCK,data/raw/plate_crops/yellow/XG46PCK.png,XG46PCK,7,uk_plate_original_crops,train
XG49QTR,data/raw/plate_crops/yellow/XG49QTR.png,XG49QTR,7,uk_plate_original_crops,train
XG69HCA,data/raw/plate_crops/yellow/XG69HCA.png,XG69HCA,7,uk_plate_original_crops,train
XG72NNL,data/raw/plate_crops/yellow/XG72NNL.png,XG72NNL,7,uk_plate_original_crops,test
XG76FEY,data/raw/plate_crops/yellow/XG76FEY.png,XG76FEY,7,uk_plate_original_crops,train
XG78NWU,data/raw/plate_crops/yellow/XG78NWU.png,XG78NWU,7,uk_plate_original_crops,test
XG79QQS,data/raw/plate_crops/yellow/XG79QQS.png,XG79QQS,7,uk_plate_original_crops,val
XG84VDN,data/raw/plate_crops/yellow/XG84VDN.png,XG84VDN,7,uk_plate_original_crops,train
XG86BQU,data/raw/plate_crops/yellow/XG86BQU.png,XG86BQU,7,uk_plate_original_crops,train
XH15GFN,data/raw/plate_crops/yellow/XH15GFN.png,XH15GFN,7,uk_plate_original_crops,train
XH24UET,data/raw/plate_crops/yellow/XH24UET.png,XH24UET,7,uk_plate_original_crops,train
XH45MLX,data/raw/plate_crops/yellow/XH45MLX.png,XH45MLX,7,uk_plate_original_crops,train
XH49VAJ,data/raw/plate_crops/yellow/XH49VAJ.png,XH49VAJ,7,uk_plate_original_crops,train
XH53OXT,data/raw/plate_crops/yellow/XH53OXT.png,XH53OXT,7,uk_plate_original_crops,train
XH59CNV,data/raw/plate_crops/yellow/XH59CNV.png,XH59CNV,7,uk_plate_original_crops,val
XH71LXV,data/raw/plate_crops/yellow/XH71LXV.png,XH71LXV,7,uk_plate_original_crops,train
XH72RTH,data/raw/plate_crops/yellow/XH72RTH.png,XH72RTH,7,uk_plate_original_crops,train
XH82BQB,data/raw/plate_crops/yellow/XH82BQB.png,XH82BQB,7,uk_plate_original_crops,test
XH86DUH,data/raw/plate_crops/yellow/XH86DUH.png,XH86DUH,7,uk_plate_original_crops,train
XH88RBQ,data/raw/plate_crops/yellow/XH88RBQ.png,XH88RBQ,7,uk_plate_original_crops,train
XH90BTU,data/raw/plate_crops/yellow/XH90BTU.png,XH90BTU,7,uk_plate_original_crops,train
XH90GSX,data/raw/plate_crops/yellow/XH90GSX.png,XH90GSX,7,uk_plate_original_crops,train
XH97ARI,data/raw/plate_crops/yellow/XH97ARI.png,XH97ARI,7,uk_plate_original_crops,train
XI05WPQ,data/raw/plate_crops/yellow/XI05WPQ.png,XI05WPQ,7,uk_plate_original_crops,train
XI17OQK,data/raw/plate_crops/yellow/XI17OQK.png,XI17OQK,7,uk_plate_original_crops,train
XI21JNG,data/raw/plate_crops/yellow/XI21JNG.png,XI21JNG,7,uk_plate_original_crops,train
XI46YZS,data/raw/plate_crops/yellow/XI46YZS.png,XI46YZS,7,uk_plate_original_crops,train
XI49XUB,data/raw/plate_crops/yellow/XI49XUB.png,XI49XUB,7,uk_plate_original_crops,test
XI59DSM,data/raw/plate_crops/yellow/XI59DSM.png,XI59DSM,7,uk_plate_original_crops,test
XI67OXO,data/raw/plate_crops/yellow/XI67OXO.png,XI67OXO,7,uk_plate_original_crops,train
XI75KPB,data/raw/plate_crops/yellow/XI75KPB.png,XI75KPB,7,uk_plate_original_crops,train
XI86SYL,data/raw/plate_crops/yellow/XI86SYL.png,XI86SYL,7,uk_plate_original_crops,val
XI86YAW,data/raw/plate_crops/yellow/XI86YAW.png,XI86YAW,7,uk_plate_original_crops,train
XI98RWS,data/raw/plate_crops/yellow/XI98RWS.png,XI98RWS,7,uk_plate_original_crops,train
XJ00QME,data/raw/plate_crops/yellow/XJ00QME.png,XJ00QME,7,uk_plate_original_crops,train
XJ04PHW,data/raw/plate_crops/yellow/XJ04PHW.png,XJ04PHW,7,uk_plate_original_crops,train
XJ10HFO,data/raw/plate_crops/yellow/XJ10HFO.png,XJ10HFO,7,uk_plate_original_crops,test
XJ12BVO,data/raw/plate_crops/yellow/XJ12BVO.png,XJ12BVO,7,uk_plate_original_crops,train
XJ16TZA,data/raw/plate_crops/yellow/XJ16TZA.png,XJ16TZA,7,uk_plate_original_crops,train
XJ18OZO,data/raw/plate_crops/yellow/XJ18OZO.png,XJ18OZO,7,uk_plate_original_crops,train
XJ27YOZ,data/raw/plate_crops/yellow/XJ27YOZ.png,XJ27YOZ,7,uk_plate_original_crops,train
XJ31SCU,data/raw/plate_crops/yellow/XJ31SCU.png,XJ31SCU,7,uk_plate_original_crops,train
XJ33JZU,data/raw/plate_crops/yellow/XJ33JZU.png,XJ33JZU,7,uk_plate_original_crops,val
XJ37FWN,data/raw/plate_crops/yellow/XJ37FWN.png,XJ37FWN,7,uk_plate_original_crops,train
XJ38BPO,data/raw/plate_crops/yellow/XJ38BPO.png,XJ38BPO,7,uk_plate_original_crops,train
XJ38WZM,data/raw/plate_crops/yellow/XJ38WZM.png,XJ38WZM,7,uk_plate_original_crops,train
XJ38YSB,data/raw/plate_crops/yellow/XJ38YSB.png,XJ38YSB,7,uk_plate_original_crops,train
XJ42LCV,data/raw/plate_crops/yellow/XJ42LCV.png,XJ42LCV,7,uk_plate_original_crops,train
XJ59EUV,data/raw/plate_crops/yellow/XJ59EUV.png,XJ59EUV,7,uk_plate_original_crops,train
XJ64WAG,data/raw/plate_crops/yellow/XJ64WAG.png,XJ64WAG,7,uk_plate_original_crops,train
XJ68UZC,data/raw/plate_crops/yellow/XJ68UZC.png,XJ68UZC,7,uk_plate_original_crops,train
XJ69QPE,data/raw/plate_crops/yellow/XJ69QPE.png,XJ69QPE,7,uk_plate_original_crops,train
XJ70TFW,data/raw/plate_crops/yellow/XJ70TFW.png,XJ70TFW,7,uk_plate_original_crops,train
XJ74JOW,data/raw/plate_crops/yellow/XJ74JOW.png,XJ74JOW,7,uk_plate_original_crops,train
XJ79JRS,data/raw/plate_crops/yellow/XJ79JRS.png,XJ79JRS,7,uk_plate_original_crops,train
XJ80MAQ,data/raw/plate_crops/yellow/XJ80MAQ.png,XJ80MAQ,7,uk_plate_original_crops,train
XJ83EWJ,data/raw/plate_crops/yellow/XJ83EWJ.png,XJ83EWJ,7,uk_plate_original_crops,train
XJ87PHR,data/raw/plate_crops/yellow/XJ87PHR.png,XJ87PHR,7,uk_plate_original_crops,train
XJ93YUA,data/raw/plate_crops/yellow/XJ93YUA.png,XJ93YUA,7,uk_plate_original_crops,train
XJ98RQO,data/raw/plate_crops/yellow/XJ98RQO.png,XJ98RQO,7,uk_plate_original_crops,train
XK07GYN,data/raw/plate_crops/yellow/XK07GYN.png,XK07GYN,7,uk_plate_original_crops,train
XK20PJZ,data/raw/plate_crops/yellow/XK20PJZ.png,XK20PJZ,7,uk_plate_original_crops,val
XK23ZFX,data/raw/plate_crops/yellow/XK23ZFX.png,XK23ZFX,7,uk_plate_original_crops,train
XK28QUZ,data/raw/plate_crops/yellow/XK28QUZ.png,XK28QUZ,7,uk_plate_original_crops,train
XK31BEA,data/raw/plate_crops/yellow/XK31BEA.png,XK31BEA,7,uk_plate_original_crops,train
XK40AWB,data/raw/plate_crops/yellow/XK40AWB.png,XK40AWB,7,uk_plate_original_crops,train
XK59WHD,data/raw/plate_crops/yellow/XK59WHD.png,XK59WHD,7,uk_plate_original_crops,train
XK63UMP,data/raw/plate_crops/yellow/XK63UMP.png,XK63UMP,7,uk_plate_original_crops,train
XK67GNY,data/raw/plate_crops/yellow/XK67GNY.png,XK67GNY,7,uk_plate_original_crops,train
XK69QVE,data/raw/plate_crops/yellow/XK69QVE.png,XK69QVE,7,uk_plate_original_crops,train
XK71MNB,data/raw/plate_crops/yellow/XK71MNB.png,XK71MNB,7,uk_plate_original_crops,train
XK78WPF,data/raw/plate_crops/yellow/XK78WPF.png,XK78WPF,7,uk_plate_original_crops,train
XK79FEW,data/raw/plate_crops/yellow/XK79FEW.png,XK79FEW,7,uk_plate_original_crops,train
XK80OFP,data/raw/plate_crops/yellow/XK80OFP.png,XK80OFP,7,uk_plate_original_crops,train
XK82PNY,data/raw/plate_crops/yellow/XK82PNY.png,XK82PNY,7,uk_plate_original_crops,train
XK83ZIZ,data/raw/plate_crops/yellow/XK83ZIZ.png,XK83ZIZ,7,uk_plate_original_crops,train
XK89PAG,data/raw/plate_crops/yellow/XK89PAG.png,XK89PAG,7,uk_plate_original_crops,train
XK93TWA,data/raw/plate_crops/yellow/XK93TWA.png,XK93TWA,7,uk_plate_original_crops,train
XK94HNL,data/raw/plate_crops/yellow/XK94HNL.png,XK94HNL,7,uk_plate_original_crops,train
XK97SDW,data/raw/plate_crops/yellow/XK97SDW.png,XK97SDW,7,uk_plate_original_crops,train
XL03TKU,data/raw/plate_crops/yellow/XL03TKU.png,XL03TKU,7,uk_plate_original_crops,test
XL07OHY,data/raw/plate_crops/yellow/XL07OHY.png,XL07OHY,7,uk_plate_original_crops,train
XL11YWZ,data/raw/plate_crops/yellow/XL11YWZ.png,XL11YWZ,7,uk_plate_original_crops,train
XL18CJU,data/raw/plate_crops/yellow/XL18CJU.png,XL18CJU,7,uk_plate_original_crops,test
XL24ZUJ,data/raw/plate_crops/yellow/XL24ZUJ.png,XL24ZUJ,7,uk_plate_original_crops,train
XL26HLM,data/raw/plate_crops/yellow/XL26HLM.png,XL26HLM,7,uk_plate_original_crops,train
XL30KAH,data/raw/plate_crops/yellow/XL30KAH.png,XL30KAH,7,uk_plate_original_crops,train
XL40RGI,data/raw/plate_crops/yellow/XL40RGI.png,XL40RGI,7,uk_plate_original_crops,train
XL49PMR,data/raw/plate_crops/yellow/XL49PMR.png,XL49PMR,7,uk_plate_original_crops,val
XL50VDV,data/raw/plate_crops/yellow/XL50VDV.png,XL50VDV,7,uk_plate_original_crops,train
XL58UEK,data/raw/plate_crops/yellow/XL58UEK.png,XL58UEK,7,uk_plate_original_crops,train
